bpm;exercise;ex_note_numb;start-stop;note_numb;note_name;onbeat;t_dt_note_on_ref;t_dt_note_off_ref;note_lng_ref;IOI_ref;prec_rest_ref;string;fret;finger;position;PC;SC;HS;hammer-on;pull-off;bending;dt_note_on;t_dt_note_on;dt_note_off;t_dt_note_off;note_lng;IOI;prec_rest;fllw_rest;velocity
120;2;7;continue;64;E4;0;55200;55440;240;240;0;3;9;1;9;0;0;0;0;0;0;6;55235;204;55439;204;255;6;7;60
120;2;8;continue;67;G4;0;55440;55680;240;240;0;3;12;4;9;0;0;0;0;0;0;7;55446;265;55711;265;211;7;7;78
120;2;9;continue;69;A4;1;55680;55920;240;240;0;2;10;2;9;0;-1;0;0;0;0;7;55718;196;55914;196;272;7;7;94
120;2;10;continue;68;Gs4;0;55920;56160;240;240;0;2;9;1;9;0;0;0;0;0;0;7;55921;260;56181;260;203;7;7;85
120;2;11;continue;71;B4;0;56160;56400;240;240;0;2;12;4;9;0;0;0;0;0;0;7;56188;213;56401;213;267;7;7;83
120;2;12;continue;70;As4;0;56400;56640;240;240;0;2;11;3;9;0;0;0;0;0;0;7;56408;287;56695;287;220;7;7;78
120;2;13;continue;59;B3;1;56640;56880;240;240;0;4;9;1;9;0;2;0;0;0;0;7;56702;230;56932;230;294;7;7;66
120;2;14;continue;62;D4;0;56880;57120;240;240;0;4;12;4;9;0;0;0;0;0;0;7;56939;233;57172;233;237;7;7;64
120;2;15;continue;61;Cs4;0;57120;57360;240;240;0;4;11;3;9;0;0;0;0;0;0;7;57179;200;57379;200;240;7;7;57
120;2;16;continue;60;C4;0;57360;57600;240;240;0;4;10;2;9;0;0;0;0;0;0;7;57386;261;57647;261;207;7;7;64
120;2;17;continue;67;G4;1;57600;57840;240;240;0;3;12;4;9;0;-1;0;0;0;0;7;57654;219;57873;219;268;7;7;106
120;2;18;continue;66;Fs4;0;57840;58080;240;240;0;3;11;3;9;0;0;0;0;0;0;7;57880;259;58139;259;226;7;7;78
120;2;19;continue;65;F4;0;58080;58320;240;240;0;3;10;2;9;0;0;0;0;0;0;7;58146;191;58337;191;266;7;7;93
120;2;20;continue;64;E4;0;58320;58560;240;240;0;3;9;1;9;0;0;0;0;0;0;7;58344;264;58608;264;198;7;2;94
120;2;21;continue;56;Gs3;1;58560;58800;240;240;0;5;11;3;9;0;2;0;0;0;0;2;58610;225;58835;225;266;2;7;94
120;2;22;continue;55;G3;0;58800;59040;240;240;0;5;10;2;9;0;0;0;0;0;0;7;58842;238;59080;238;232;7;9;60
120;2;23;continue;54;Fs3;0;59040;59280;240;240;0;5;9;1;9;0;0;0;0;0;0;9;59089;193;59282;193;247;9;7;72
120;2;24;continue;57;A3;0;59280;59520;240;240;0;5;12;4;9;0;0;0;0;0;0;7;59289;271;59560;271;200;7;6;63
120;2;25;continue;60;C4;1;59520;59760;240;240;0;4;10;2;9;0;-1;0;0;0;0;6;59566;216;59782;216;277;6;7;79
120;2;26;continue;59;B3;0;59760;60000;240;240;0;4;9;1;9;0;0;0;0;0;0;7;59789;280;60069;280;223;7;7;62
120;2;27;continue;62;D4;0;60000;60240;240;240;0;4;12;4;9;0;0;0;0;0;0;7;60076;196;60272;196;287;7;7;72
120;2;28;continue;61;Cs4;0;60240;60480;240;240;0;4;11;3;9;0;0;0;0;0;0;7;60279;294;60573;294;203;7;7;67
120;2;29;continue;49;Cs3;1;60480;60720;240;240;0;6;9;1;9;0;2;0;0;0;0;7;60580;210;60790;210;301;7;6;82
120;2;30;continue;52;E3;0;60720;60960;240;240;0;6;12;4;9;0;0;0;0;0;0;6;60796;228;61024;228;216;6;7;72
120;2;31;continue;51;Ds3;0;60960;61200;240;240;0;6;11;3;9;0;0;0;0;0;0;7;61031;202;61233;202;235;7;7;59
120;2;32;continue;50;D3;0;61200;61440;240;240;0;6;10;2;9;0;0;0;0;0;0;7;61240;285;61525;285;209;7;7;67
120;2;33;continue;62;D4;1;61440;61680;240;240;0;4;12;4;9;0;-2;0;0;0;0;7;61532;269;61801;269;292;7;6;83
120;2;34;continue;61;Cs4;0;61680;61920;240;240;0;4;11;3;9;0;0;0;0;0;0;6;61807;238;62045;238;275;6;6;70
120;2;35;continue;60;C4;0;61920;62160;240;240;0;4;10;2;9;0;0;0;0;0;0;6;62051;211;62262;211;244;6;6;59
120;2;36;continue;59;B3;0;62160;62400;240;240;0;4;9;1;9;0;0;0;0;0;0;6;62268;249;62517;249;217;6;7;65
120;2;37;continue;56;Gs3;1;62400;62640;240;240;0;5;11;3;9;0;1;0;0;0;0;7;62524;205;62729;205;256;7;2;66
120;2;38;continue;55;G3;0;62640;62880;240;240;0;5;10;2;9;0;0;0;0;0;0;2;62731;245;62976;245;207;2;7;66
120;2;39;continue;54;Fs3;0;62880;63120;240;240;0;5;9;1;9;0;0;0;0;0;0;7;62983;216;63199;216;252;7;6;66
120;2;40;continue;57;A3;0;63120;63360;240;240;0;5;12;4;9;0;0;0;0;0;0;6;63205;244;63449;244;222;6;7;77
120;2;41;continue;65;F4;1;63360;63600;240;240;0;3;10;2;9;0;-2;0;0;0;0;7;63456;237;63693;237;251;7;7;105
120;2;42;continue;64;E4;0;63600;63840;240;240;0;3;9;1;9;0;0;0;0;0;0;7;63700;240;63940;240;244;7;7;75
120;2;43;continue;67;G4;0;63840;64080;240;240;0;3;12;4;9;0;0;0;0;0;0;7;63947;196;64143;196;247;7;7;76
120;2;44;continue;66;Fs4;0;64080;64320;240;240;0;3;11;3;9;0;0;0;0;0;0;7;64150;268;64418;268;203;7;7;88
120;2;45;continue;59;B3;1;64320;64560;240;240;0;4;9;1;9;0;1;0;0;0;0;7;64425;209;64634;209;275;7;6;60
120;2;46;continue;62;D4;0;64560;64800;240;240;0;4;12;4;9;0;0;0;0;0;0;6;64640;254;64894;254;215;6;6;78
120;2;47;continue;61;Cs4;0;64800;65040;240;240;0;4;11;3;9;0;0;0;0;0;0;6;64900;187;65087;187;260;6;7;56
120;2;48;continue;60;C4;0;65040;65280;240;240;0;4;10;2;9;0;0;0;0;0;0;7;65094;265;65359;265;194;7;7;71
120;2;49;continue;71;B4;1;65280;65520;240;240;0;2;12;4;9;0;-2;0;0;0;0;7;65366;226;65592;226;272;7;7;107
120;2;50;continue;70;As4;0;65520;65760;240;240;0;2;11;3;9;0;0;0;0;0;0;7;65599;234;65833;234;233;7;7;81
120;2;51;continue;69;A4;0;65760;66000;240;240;0;2;10;2;9;0;0;0;0;0;0;7;65840;202;66042;202;241;7;7;83
120;2;52;continue;68;Gs4;0;66000;66240;240;240;0;2;9;1;9;0;0;0;0;0;0;7;66049;255;66304;255;209;7;7;83
120;2;53;continue;66;Fs4;1;66240;66480;240;240;0;3;11;3;9;0;1;0;0;0;0;7;66311;207;66518;207;262;7;7;87
120;2;54;continue;65;F4;0;66480;66720;240;240;0;3;10;2;9;0;0;0;0;0;0;7;66525;241;66766;241;214;7;6;58
120;2;55;continue;64;E4;0;66720;66960;240;240;0;3;9;1;9;0;0;0;0;0;0;6;66772;192;66964;192;247;6;7;75
120;2;56;continue;67;G4;0;66960;67200;240;240;0;3;12;4;9;0;0;0;0;0;0;7;66971;275;67246;275;199;7;7;77
120;2;57;continue;74;D5;1;67200;67440;240;240;0;1;10;2;9;0;-2;0;0;0;0;7;67253;218;67471;218;282;7;6;77
120;2;58;continue;73;Cs5;0;67440;67680;240;240;0;1;9;1;9;0;0;0;0;0;0;6;67477;264;67741;264;224;6;6;43
120;2;59;continue;76;E5;0;67680;67920;240;240;0;1;12;4;9;0;0;0;0;0;0;6;67747;183;67930;183;270;6;7;70
120;2;60;continue;75;Ds5;0;67920;68160;240;240;0;1;11;3;9;0;0;0;0;0;0;7;67937;269;68206;269;190;7;6;41
120;2;61;continue;64;E4;1;68160;68400;240;240;0;3;9;1;9;0;2;0;0;0;0;6;68212;230;68442;230;275;6;7;91
120;2;62;continue;67;G4;0;68400;68640;240;240;0;3;12;4;9;0;0;0;0;0;0;7;68449;232;68681;232;237;7;7;76
120;2;63;continue;66;Fs4;0;68640;68880;240;240;0;3;11;3;9;0;0;0;0;0;0;7;68688;200;68888;200;239;7;6;81
120;2;64;stop;65;F4;0;68880;69120;240;240;0;3;10;2;9;0;0;0;0;0;0;6;68894;320;69214;320;206;6;3682;95
120;3;1;start;76;E5;1;72960;73200;240;4080;3840;1;12;4;8;0;0;0;0;0;0;3682;72896;194;73090;194;4002;3682;46;89
120;3;2;continue;75;Ds5;0;73200;73440;240;240;0;1;11;3;8;0;0;1;0;0;0;46;73136;255;73391;255;240;46;7;68
120;3;3;continue;74;D5;0;73440;73680;240;240;0;1;10;2;8;0;0;1;0;0;0;7;73398;222;73620;222;262;7;6;46
120;3;4;continue;72;C5;0;73680;73920;240;240;0;1;8;1;8;0;0;0;0;0;0;6;73626;269;73895;269;228;6;2;66
120;3;5;continue;66;Fs4;1;73920;74160;240;240;0;3;11;3;8;0;2;1;0;0;0;2;73897;228;74125;228;271;2;7;77
120;3;6;continue;65;F4;0;74160;74400;240;240;0;3;10;2;8;0;0;1;0;0;0;7;74132;262;74394;262;235;7;7;78
120;3;7;continue;63;Ds4;0;74400;74640;240;240;0;3;8;1;8;0;0;0;0;0;0;7;74401;219;74620;219;269;7;7;73
120;3;8;continue;67;G4;0;74640;74880;240;240;0;3;12;4;8;0;0;1;0;0;0;7;74627;254;74881;254;226;7;2;69
120;3;9;continue;69;A4;1;74880;75120;240;240;0;2;10;2;8;0;-1;1;0;0;0;2;74883;230;75113;230;256;2;7;96
120;3;10;continue;67;G4;0;75120;75360;240;240;0;2;8;1;8;0;0;0;0;0;0;7;75120;240;75360;240;237;7;7;85
120;3;11;continue;71;B4;0;75360;75600;240;240;0;2;12;4;8;0;0;1;0;0;0;7;75367;183;75550;183;247;7;7;90
120;3;12;continue;70;As4;0;75600;75840;240;240;0;2;11;3;8;0;0;1;0;0;0;7;75557;295;75852;295;190;7;7;55
120;3;13;continue;58;As3;1;75840;76080;240;240;0;4;8;1;8;0;2;0;0;0;0;7;75859;211;76070;211;302;7;6;71
120;3;14;continue;62;D4;0;76080;76320;240;240;0;4;12;4;8;0;0;1;0;0;0;6;76076;269;76345;269;217;6;7;82
120;3;15;continue;61;Cs4;0;76320;76560;240;240;0;4;11;3;8;0;0;1;0;0;0;7;76352;214;76566;214;276;7;7;82
120;3;16;continue;60;C4;0;76560;76800;240;240;0;4;10;2;8;0;0;1;0;0;0;7;76573;233;76806;233;221;7;7;67
120;3;17;continue;67;G4;1;76800;77040;240;240;0;3;12;4;8;0;-1;1;0;0;0;7;76813;242;77055;242;240;7;6;105
120;3;18;continue;66;Fs4;0;77040;77280;240;240;0;3;11;3;8;0;0;1;0;0;0;6;77061;258;77319;258;248;6;7;99
120;3;19;continue;65;F4;0;77280;77520;240;240;0;3;10;2;8;0;0;1;0;0;0;7;77326;175;77501;175;265;7;6;99
120;3;20;continue;63;Ds4;0;77520;77760;240;240;0;3;8;1;8;0;0;0;0;0;0;6;77507;253;77760;253;181;6;0;91
120;3;21;continue;56;Gs3;1;77760;78000;240;240;0;5;11;3;8;0;2;1;0;0;0;0;77760;244;78004;244;253;0;7;91
120;3;22;continue;55;G3;0;78000;78240;240;240;0;5;10;2;8;0;0;1;0;0;0;7;78011;289;78300;289;251;7;7;71
120;3;23;continue;53;F3;0;78240;78480;240;240;0;5;8;1;8;0;0;0;0;0;0;7;78307;163;78470;163;296;7;7;73
120;3;24;continue;57;A3;0;78480;78720;240;240;0;5;12;4;8;0;0;1;0;0;0;7;78477;249;78726;249;170;7;7;60
120;3;25;continue;60;C4;1;78720;78960;240;240;0;4;10;2;8;0;-1;1;0;0;0;7;78733;226;78959;226;256;7;13;85
120;3;26;continue;58;As3;0;78960;79200;240;240;0;4;8;1;8;0;0;0;0;0;0;13;78972;236;79208;236;239;13;6;62
120;3;27;continue;62;D4;0;79200;79440;240;240;0;4;12;4;8;0;0;1;0;0;0;6;79214;210;79424;210;242;6;7;73
120;3;28;continue;61;Cs4;0;79440;79680;240;240;0;4;11;3;8;0;0;1;0;0;0;7;79431;287;79718;287;217;7;7;71
120;3;29;continue;48;C3;1;79680;79920;240;240;0;6;8;1;8;0;2;0;0;0;0;7;79725;221;79946;221;294;7;6;81
120;3;30;continue;52;E3;0;79920;80160;240;240;0;6;12;4;8;0;0;1;0;0;0;6;79952;236;80188;236;227;6;7;76
120;3;31;continue;51;Ds3;0;80160;80400;240;240;0;6;11;3;8;0;0;1;0;0;0;7;80195;211;80406;211;243;7;7;56
120;3;32;continue;50;D3;0;80400;80640;240;240;0;6;10;2;8;0;0;1;0;0;0;7;80413;264;80677;264;218;7;7;83
120;3;33;continue;62;D4;1;80640;80880;240;240;0;4;12;4;8;0;-2;1;0;0;0;7;80684;252;80936;252;271;7;7;77
120;3;34;continue;61;Cs4;0;80880;81120;240;240;0;4;11;3;8;0;0;1;0;0;0;7;80943;256;81199;256;259;7;7;68
120;3;35;continue;60;C4;0;81120;81360;240;240;0;4;10;2;8;0;0;1;0;0;0;7;81206;224;81430;224;263;7;6;63
120;3;36;continue;58;As3;0;81360;81600;240;240;0;4;8;1;8;0;0;0;0;0;0;6;81436;292;81728;292;230;6;2;93
120;3;37;continue;56;Gs3;1;81600;81840;240;240;0;5;11;3;8;0;1;1;0;0;0;2;81730;208;81938;208;294;2;7;80
120;3;38;continue;55;G3;0;81840;82080;240;240;0;5;10;2;8;0;0;1;0;0;0;7;81945;231;82176;231;215;7;7;83
120;3;39;continue;53;F3;0;82080;82320;240;240;0;5;8;1;8;0;0;0;0;0;0;7;82183;195;82378;195;238;7;6;75
120;3;40;continue;57;A3;0;82320;82560;240;240;0;5;12;4;8;0;0;1;0;0;0;6;82384;249;82633;249;201;6;7;78
120;3;41;continue;65;F4;1;82560;82800;240;240;0;3;10;2;8;0;-2;1;0;0;0;7;82640;255;82895;255;256;7;7;108
120;3;42;continue;63;Ds4;0;82800;83040;240;240;0;3;8;1;8;0;0;0;0;0;0;7;82902;242;83144;242;262;7;7;93
120;3;43;continue;67;G4;0;83040;83280;240;240;0;3;12;4;8;0;0;1;0;0;0;7;83151;201;83352;201;249;7;7;94
120;3;44;continue;66;Fs4;0;83280;83520;240;240;0;3;11;3;8;0;0;1;0;0;0;7;83359;282;83641;282;208;7;7;78
120;3;45;continue;58;As3;1;83520;83760;240;240;0;4;8;1;8;0;1;0;0;0;0;7;83648;202;83850;202;289;7;6;79
120;3;46;continue;62;D4;0;83760;84000;240;240;0;4;12;4;8;0;0;1;0;0;0;6;83856;230;84086;230;208;6;7;75
120;3;47;continue;61;Cs4;0;84000;84240;240;240;0;4;11;3;8;0;0;1;0;0;0;7;84093;219;84312;219;237;7;7;66
120;3;48;continue;60;C4;0;84240;84480;240;240;0;4;10;2;8;0;0;1;0;0;0;7;84319;252;84571;252;226;7;7;78
120;3;49;continue;71;B4;1;84480;84720;240;240;0;2;12;4;8;0;-2;1;0;0;0;7;84578;220;84798;220;259;7;6;113
120;3;50;continue;70;As4;0;84720;84960;240;240;0;2;11;3;8;0;0;1;0;0;0;6;84804;250;85054;250;226;6;7;74
120;3;51;continue;69;A4;0;84960;85200;240;240;0;2;10;2;8;0;0;1;0;0;0;7;85061;205;85266;205;257;7;7;86
120;3;52;continue;67;G4;0;85200;85440;240;240;0;2;8;1;8;0;0;0;0;0;0;7;85273;254;85527;254;212;7;7;91
120;3;53;continue;66;Fs4;1;85440;85680;240;240;0;3;11;3;8;0;1;1;0;0;0;7;85534;225;85759;225;261;7;7;82
120;3;54;continue;65;F4;0;85680;85920;240;240;0;3;10;2;8;0;0;1;0;0;0;7;85766;235;86001;235;232;7;7;88
120;3;55;continue;63;Ds4;0;85920;86160;240;240;0;3;8;1;8;0;0;0;0;0;0;7;86008;202;86210;202;242;7;7;61
120;3;56;continue;67;G4;0;86160;86400;240;240;0;3;12;4;8;0;0;1;0;0;0;7;86217;264;86481;264;209;7;7;94
120;3;57;continue;74;D5;1;86400;86640;240;240;0;1;10;2;8;0;-2;1;0;0;0;7;86488;213;86701;213;271;7;7;86
120;3;58;continue;72;C5;0;86640;86880;240;240;0;1;8;1;8;0;0;0;0;0;0;7;86708;252;86960;252;220;7;7;74
120;3;59;continue;76;E5;0;86880;87120;240;240;0;1;12;4;8;0;0;1;0;0;0;7;86967;200;87167;200;259;7;6;74
120;3;60;continue;75;Ds5;0;87120;87360;240;240;0;1;11;3;8;0;0;1;0;0;0;6;87173;266;87439;266;206;6;6;65
120;3;61;continue;63;Ds4;1;87360;87600;240;240;0;3;8;1;8;0;2;0;0;0;0;6;87445;221;87666;221;272;6;7;93
120;3;62;continue;67;G4;0;87600;87840;240;240;0;3;12;4;8;0;0;1;0;0;0;7;87673;251;87924;251;228;7;7;97
120;3;63;continue;66;Fs4;0;87840;88080;240;240;0;3;11;3;8;0;0;1;0;0;0;7;87931;172;88103;172;258;7;7;88
120;3;64;stop;65;F4;0;88080;88320;240;240;0;3;10;2;8;0;0;1;0;0;0;7;88110;265;88375;265;179;7;3778;110
120;4;1;start;72;C5;1;92160;92400;240;4080;3840;1;8;4;5;0;0;0;0;0;0;3778;92153;209;92362;209;4043;3778;6;75
120;4;2;continue;69;A4;0;92400;92640;240;240;0;1;5;1;5;0;0;0;0;0;0;6;92368;251;92619;251;215;6;7;55
120;4;3;continue;67;G4;0;92640;92880;240;240;0;2;8;4;5;0;1;0;0;0;0;7;92626;234;92860;234;258;7;2;61
120;4;4;continue;64;E4;0;92880;93120;240;240;0;2;5;1;5;0;0;0;0;0;0;2;92862;254;93116;254;236;2;2;66
120;4;5;continue;67;G4;1;93120;93360;240;240;0;2;8;4;5;0;0;0;0;0;0;2;93118;208;93326;208;256;2;7;72
120;4;6;continue;64;E4;0;93360;93600;240;240;0;2;5;1;5;0;0;0;0;0;0;7;93333;268;93601;268;215;7;6;70
120;4;7;continue;62;D4;0;93600;93840;240;240;0;3;7;3;5;0;1;0;0;0;0;6;93607;213;93820;213;274;6;2;58
120;4;8;continue;60;C4;0;93840;94080;240;240;0;3;5;1;5;0;0;0;0;0;0;2;93822;241;94063;241;215;2;2;49
120;4;9;continue;62;D4;1;94080;94320;240;240;0;3;7;3;5;0;0;0;0;0;0;2;94065;214;94279;214;243;2;7;87
120;4;10;continue;60;C4;0;94320;94560;240;240;0;3;5;1;5;0;0;0;0;0;0;7;94286;256;94542;256;221;7;2;71
120;4;11;continue;57;A3;0;94560;94800;240;240;0;4;7;3;5;0;1;0;0;0;0;2;94544;224;94768;224;258;2;2;50
120;4;12;continue;55;G3;0;94800;95040;240;240;0;4;5;1;5;0;0;0;0;0;0;2;94770;249;95019;249;226;2;2;55
120;4;13;continue;57;A3;1;95040;95280;240;240;0;4;7;3;5;0;0;0;0;0;0;2;95021;196;95217;196;251;2;2;73
120;4;14;continue;55;G3;0;95280;95520;240;240;0;4;5;1;5;0;0;0;0;0;0;2;95219;285;95504;285;198;2;7;53
120;4;15;continue;52;E3;0;95520;95760;240;240;0;5;7;3;5;0;1;0;0;0;0;7;95511;222;95733;222;292;7;2;64
120;4;16;continue;50;D3;0;95760;96000;240;240;0;5;5;1;5;0;0;0;0;0;0;2;95735;244;95979;244;224;2;2;67
120;4;17;continue;52;E3;1;96000;96240;240;240;0;5;7;3;5;0;0;0;0;0;0;2;95981;216;96197;216;246;2;7;67
120;4;18;continue;50;D3;0;96240;96480;240;240;0;5;5;1;5;0;0;0;0;0;0;7;96204;269;96473;269;223;7;7;75
120;4;19;continue;48;C3;0;96480;96720;240;240;0;6;8;4;5;0;1;0;0;0;0;7;96480;190;96670;190;276;7;7;60
120;4;20;continue;45;A2;0;96720;96960;240;240;0;6;5;1;5;0;0;0;0;0;0;7;96677;253;96930;253;197;7;7;61
120;4;21;continue;57;A3;1;96960;97200;240;240;0;4;7;3;5;0;-2;0;0;0;0;7;96937;227;97164;227;260;7;7;75
120;4;22;continue;55;G3;0;97200;97440;240;240;0;4;5;1;5;0;0;0;0;0;0;7;97171;268;97439;268;234;7;7;60
120;4;23;continue;52;E3;0;97440;97680;240;240;0;5;7;3;5;0;1;0;0;0;0;7;97446;88;97534;88;275;7;100;43
120;4;24;continue;50;D3;0;97680;97920;240;240;0;5;5;1;5;0;0;0;0;0;0;100;97634;250;97884;250;188;100;6;74
120;4;25;continue;62;D4;1;97920;98160;240;240;0;3;7;3;5;0;-2;0;0;0;0;6;97890;225;98115;225;256;6;7;104
120;4;26;continue;60;C4;0;98160;98400;240;240;0;3;5;1;5;0;0;0;0;0;0;7;98122;243;98365;243;232;7;7;75
120;4;27;continue;57;A3;0;98400;98640;240;240;0;4;7;3;5;0;1;0;0;0;0;7;98372;204;98576;204;250;7;7;55
120;4;28;continue;55;G3;0;98640;98880;240;240;0;4;5;1;5;0;0;0;0;0;0;7;98583;252;98835;252;211;7;6;59
120;4;29;continue;67;G4;1;98880;99120;240;240;0;2;8;4;5;0;-2;0;0;0;0;6;98841;218;99059;218;258;6;7;105
120;4;30;continue;64;E4;0;99120;99360;240;240;0;2;5;1;5;0;0;0;0;0;0;7;99066;254;99320;254;225;7;7;82
120;4;31;continue;62;D4;0;99360;99600;240;240;0;3;7;3;5;0;1;0;0;0;0;7;99327;214;99541;214;261;7;6;68
120;4;32;continue;60;C4;0;99600;99840;240;240;0;3;5;1;5;0;0;0;0;0;0;6;99547;219;99766;219;220;6;7;56
120;4;33;continue;72;C5;1;99840;100080;240;240;0;1;8;4;5;0;-2;0;0;0;0;7;99773;246;100019;246;226;7;7;66
120;4;34;continue;69;A4;0;100080;100320;240;240;0;1;5;1;5;0;0;0;0;0;0;7;100026;259;100285;259;253;7;6;77
120;4;35;continue;67;G4;0;100320;100560;240;240;0;2;8;4;5;0;1;0;0;0;0;6;100291;227;100518;227;265;6;7;65
120;4;36;continue;64;E4;0;100560;100800;240;240;0;2;5;1;5;0;0;0;0;0;0;7;100525;249;100774;249;234;7;7;50
120;4;37;continue;74;D5;1;100800;101040;240;240;0;1;10;3;8;3;-1;0;0;0;0;7;100781;230;101011;230;256;7;7;75
120;4;38;continue;72;C5;0;101040;101280;240;240;0;1;8;1;8;0;0;0;0;0;0;7;101018;263;101281;263;237;7;7;58
120;4;39;continue;69;A4;0;101280;101520;240;240;0;2;10;3;8;0;1;0;0;0;0;7;101288;214;101502;214;270;7;2;52
120;4;40;continue;67;G4;0;101520;101760;240;240;0;2;8;1;8;0;0;0;0;0;0;2;101504;262;101766;262;216;2;2;61
120;4;41;continue;69;A4;1;101760;102000;240;240;0;2;10;3;8;0;0;0;0;0;0;2;101768;214;101982;214;264;2;7;78
120;4;42;continue;67;G4;0;102000;102240;240;240;0;2;8;1;8;0;0;0;0;0;0;7;101989;260;102249;260;221;7;7;74
120;4;43;continue;64;E4;0;102240;102480;240;240;0;3;9;3;7;-1;1;0;0;0;0;7;102256;209;102465;209;267;7;2;61
120;4;44;continue;62;D4;0;102480;102720;240;240;0;3;7;1;7;0;0;0;0;0;0;2;102467;258;102725;258;211;2;2;68
120;4;45;continue;64;E4;1;102720;102960;240;240;0;3;9;3;7;0;0;0;0;0;0;2;102727;214;102941;214;260;2;7;79
120;4;46;continue;62;D4;0;102960;103200;240;240;0;3;7;1;7;0;0;0;0;0;0;7;102948;243;103191;243;221;7;2;73
120;4;47;continue;60;C4;0;103200;103440;240;240;0;4;10;4;7;0;1;0;0;0;0;2;103193;234;103427;234;245;2;7;52
120;4;48;continue;57;A3;0;103440;103680;240;240;0;4;7;1;7;0;0;0;0;0;0;7;103434;246;103680;246;241;7;2;56
120;4;49;continue;60;C4;1;103680;103920;240;240;0;4;10;4;7;0;0;0;0;0;0;2;103682;217;103899;217;248;2;6;72
120;4;50;continue;57;A3;0;103920;104160;240;240;0;4;7;1;7;0;0;0;0;0;0;6;103905;258;104163;258;223;6;7;74
120;4;51;continue;55;G3;0;104160;104400;240;240;0;5;10;4;7;0;1;0;0;0;0;7;104170;208;104378;208;265;7;2;58
120;4;52;continue;52;E3;0;104400;104640;240;240;0;5;7;1;7;0;0;0;0;0;0;2;104380;246;104626;246;210;2;2;58
120;4;53;continue;55;G3;1;104640;104880;240;240;0;5;10;4;7;0;0;0;0;0;0;2;104628;229;104857;229;248;2;7;79
120;4;54;continue;52;E3;0;104880;105120;240;240;0;5;7;1;7;0;0;0;0;0;0;7;104864;251;105115;251;236;7;2;83
120;4;55;continue;50;D3;0;105120;105360;240;240;0;6;10;4;7;0;1;0;0;0;0;2;105117;119;105236;119;253;2;77;83
120;4;56;continue;48;C3;0;105360;105600;240;240;0;6;8;2;7;0;0;0;0;0;0;77;105313;251;105564;251;196;77;7;62
120;4;57;continue;60;C4;1;105600;105840;240;240;0;4;10;4;7;0;-2;0;0;0;0;7;105571;197;105768;197;258;7;2;82
120;4;58;continue;57;A3;0;105840;106080;240;240;0;4;7;1;7;0;0;0;0;0;0;2;105770;302;106072;302;199;2;7;57
120;4;59;continue;55;G3;0;106080;106320;240;240;0;5;10;3;7;0;1;1;0;0;0;7;106079;153;106232;153;309;7;7;57
120;4;60;continue;52;E3;0;106320;106560;240;240;0;5;7;1;7;0;0;0;0;0;0;7;106239;260;106499;260;160;7;7;73
120;4;61;continue;64;E4;1;106560;106800;240;240;0;3;9;4;7;0;-2;-1;0;0;0;7;106506;210;106716;210;267;7;6;89
120;4;62;continue;62;D4;0;106800;107040;240;240;0;3;7;1;7;0;0;0;0;0;0;6;106722;258;106980;258;216;6;6;66
120;4;63;continue;60;C4;0;107040;107280;240;240;0;4;10;3;7;0;1;1;0;0;0;6;106986;195;107181;195;264;6;7;59
120;4;64;continue;57;A3;0;107280;107520;240;240;0;4;7;1;7;0;0;0;0;0;0;7;107188;175;107363;175;202;7;117;69
120;4;65;continue;69;A4;1;107520;107760;240;240;0;2;10;3;8;1;-2;0;0;0;0;117;107480;189;107669;189;292;117;7;82
120;4;66;continue;67;G4;0;107760;108000;240;240;0;2;8;1;8;0;0;0;0;0;0;7;107676;278;107954;278;196;7;2;84
120;4;67;continue;64;E4;0;108000;108240;240;240;0;3;9;3;7;-1;1;0;0;0;0;2;107956;213;108169;213;280;2;7;58
120;4;68;continue;62;D4;0;108240;108480;240;240;0;3;7;1;7;0;0;0;0;0;0;7;108176;266;108442;266;220;7;7;62
120;4;69;continue;74;D5;1;108480;108720;240;240;0;1;10;3;8;1;-2;0;0;0;0;7;108449;194;108643;194;273;7;7;77
120;4;70;continue;72;C5;0;108720;108960;240;240;0;1;8;1;8;0;0;0;0;0;0;7;108650;266;108916;266;201;7;7;61
120;4;71;continue;69;A4;0;108960;109200;240;240;0;2;10;3;8;0;1;0;0;0;0;7;108923;135;109058;135;273;7;78;56
120;4;72;continue;67;G4;0;109200;109440;240;240;0;2;8;1;8;0;0;0;0;0;0;78;109136;252;109388;252;213;78;7;56
120;4;73;continue;76;E5;1;109440;109680;240;240;0;1;12;3;10;2;-1;0;0;0;0;7;109395;236;109631;236;259;7;7;78
120;4;74;continue;74;D5;0;109680;109920;240;240;0;1;10;1;10;0;0;0;0;0;0;7;109638;260;109898;260;243;7;7;59
120;4;75;continue;72;C5;0;109920;110160;240;240;0;2;13;4;10;0;1;0;0;0;0;7;109905;221;110126;221;267;7;2;62
120;4;76;continue;69;A4;0;110160;110400;240;240;0;2;10;1;10;0;0;0;0;0;0;2;110128;252;110380;252;223;2;2;55
120;4;77;continue;72;C5;1;110400;110640;240;240;0;2;13;4;10;0;0;0;0;0;0;2;110382;215;110597;215;254;2;7;80
120;4;78;continue;69;A4;0;110640;110880;240;240;0;2;10;1;10;0;0;0;0;0;0;7;110604;253;110857;253;222;7;7;59
120;4;79;continue;67;G4;0;110880;111120;240;240;0;3;12;3;9;-1;1;1;0;0;0;7;110864;210;111074;210;260;7;2;56
